loss,mse,val_loss,val_mse,lr
0.7691429853439331,0.5785895586013794,0.5600814819335938,0.37531113624572754,1e-04
0.5041083693504333,0.32610175013542175,0.46266743540763855,0.2916634976863861,1e-04
0.4374186396598816,0.2736119329929352,0.34634897112846375,0.18980278074741364,1e-04
0.3872326910495758,0.23795758187770844,0.3157983720302582,0.173765629529953,1e-04
0.33912137150764465,0.2042105793952942,0.3415432274341583,0.2136181890964508,1e-04
0.312157541513443,0.19083474576473236,0.28382596373558044,0.1688947230577469,1e-04
0.276924729347229,0.1679965704679489,0.234366774559021,0.13119515776634216,1e-04
0.2554571032524109,0.15754520893096924,0.2687661051750183,0.1759103685617447,1e-04
0.2288743108510971,0.14082171022891998,0.32340171933174133,0.2401077151298523,1e-04
0.21364417672157288,0.13486796617507935,0.2729705274105072,0.19861513376235962,1e-04
0.1984223872423172,0.1281387209892273,0.2533261179924011,0.18703065812587738,1e-04
0.16467571258544922,0.09884005039930344,0.20493242144584656,0.1395767629146576,1e-05
0.15362407267093658,0.0888170599937439,0.22000183165073395,0.1557672917842865,1e-05
0.14823965728282928,0.08461304008960724,0.20877249538898468,0.14578470587730408,1e-05
0.14504402875900269,0.08272644132375717,0.20137611031532288,0.1397283971309662,1e-05
0.13951453566551208,0.07858677208423615,0.17824989557266235,0.1180342361330986,1e-05
0.13901710510253906,0.07951637357473373,0.17906084656715393,0.12026771157979965,1e-05
0.13375253975391388,0.0756484717130661,0.1716049164533615,0.1141982451081276,1e-05
0.130080908536911,0.07333390414714813,0.17570878565311432,0.11961071193218231,1e-05
0.1263866275548935,0.07092932611703873,0.16390986740589142,0.10906822234392166,1e-05
0.12327946722507477,0.06903617084026337,0.16456227004528046,0.11090528219938278,1e-05
0.1208304688334465,0.0677211731672287,0.16949571669101715,0.11692721396684647,1e-05
0.1184476986527443,0.0664154514670372,0.15308575332164764,0.10157838463783264,1e-05
0.11333353817462921,0.06232208013534546,0.15442073345184326,0.10389957576990128,1e-05
0.11077310144901276,0.06074313446879387,0.14949174225330353,0.099945068359375,1e-05
0.10734722018241882,0.05826714262366295,0.15506140887737274,0.10643219947814941,1e-05
0.10598278790712357,0.057817112654447556,0.15777461230754852,0.11006495356559753,1e-05
0.1023600623011589,0.055092841386795044,0.15409985184669495,0.10727910697460175,1e-05
0.10054658353328705,0.05414837971329689,0.1554877758026123,0.10951466858386993,1e-05
0.09629533439874649,0.05036447197198868,0.1504296511411667,0.10454140603542328,1e-06
0.09547194093465805,0.049628015607595444,0.14771707355976105,0.10191681236028671,1e-06
0.0954345315694809,0.04967901110649109,0.15065732598304749,0.10494738817214966,1e-06
0.0957372710108757,0.050075236707925797,0.1496664583683014,0.1040487065911293,1e-06
0.09550289809703827,0.04993143305182457,0.15569522976875305,0.11016809940338135,1e-06
0.0950605571269989,0.04957708716392517,0.15554597973823547,0.11010672152042389,1e-06
0.093211829662323,0.04777737334370613,0.15834839642047882,0.11291896551847458,1e-07
0.09264466166496277,0.047219906002283096,0.1537034511566162,0.10828348994255066,1e-07
0.09267787635326385,0.04726291447877884,0.15302324295043945,0.10761275142431259,1e-07
0.09290774911642075,0.047501981258392334,0.1590627282857895,0.11366138607263565,1e-07
0.09397049248218536,0.04856965318322182,0.1585725098848343,0.11317215859889984,1e-08
0.2531719207763672,0.2073715329170227,0.20943544805049896,0.16363517940044403,1e-06
0.19396401941776276,0.1481637805700302,0.18275007605552673,0.136949822306633,1e-06
0.1725047379732132,0.12670448422431946,0.17218035459518433,0.1263800859451294,1e-06
0.1602250188589096,0.11442475765943527,0.16249941289424896,0.11669914424419403,1e-06
0.1523454487323761,0.10654513537883759,0.1579195111989975,0.11211923509836197,1e-06
0.14722305536270142,0.10142277926206589,0.1606903076171875,0.11489004641771317,1e-06
0.14244145154953003,0.09664122015237808,0.15730008482933044,0.11149980127811432,1e-06
0.14085108041763306,0.09505081176757812,0.1540425717830658,0.10824230313301086,1e-06
0.1337064504623413,0.08790621906518936,0.15131732821464539,0.10551705211400986,1e-06
0.1321765035390854,0.08637629449367523,0.152664452791214,0.10686416178941727,1e-06
0.1338733583688736,0.08807308971881866,0.15250863134860992,0.10670838505029678,1e-06
0.13090628385543823,0.08510606735944748,0.15139229595661163,0.1055920347571373,1e-06
0.12943272292613983,0.0836324542760849,0.15056201815605164,0.1047617495059967,1e-06
0.1259709745645523,0.08017060160636902,0.15002445876598358,0.10422421246767044,1e-06
0.12599030137062073,0.08019006997346878,0.15098686516284943,0.1051865890622139,1e-06
0.12433885037899017,0.07853863388299942,0.14614593982696533,0.100345678627491,1e-06
0.12284611910581589,0.07704580575227737,0.14549317955970764,0.09969289600849152,1e-06
0.12140050530433655,0.07560022175312042,0.14504368603229523,0.09924343228340149,1e-06
0.12159381806850433,0.07579358667135239,0.1463969349861145,0.10059667378664017,1e-06
0.12163282930850983,0.07583260536193848,0.14648409187793732,0.10068383812904358,1e-06
0.11969320476055145,0.07389292865991592,0.1443517804145813,0.09855151921510696,1e-06
0.11927060037851334,0.07347036153078079,0.14218074083328247,0.09638046473264694,1e-06
0.11628467589616776,0.07048436254262924,0.14254599809646606,0.09674572199583054,1e-06
0.11702890694141388,0.07122864574193954,0.14350351691246033,0.09770321100950241,1e-06
0.11567757278680801,0.06987731903791428,0.14272402226924896,0.09692375361919403,1e-06
0.116062693297863,0.07026240229606628,0.14250589907169342,0.09670562297105789,1e-06
0.11422210931777954,0.06842175126075745,0.14095769822597504,0.0951574370265007,1e-07
0.11394835263490677,0.06814812868833542,0.14161129295825958,0.09581101685762405,1e-07
0.1127362847328186,0.06693601608276367,0.14071375131607056,0.09491346776485443,1e-07
0.11383111774921417,0.06803085654973984,0.1401032656431198,0.09430302679538727,1e-07
0.11412674933671951,0.06832648068666458,0.14193476736545563,0.09613451361656189,1e-07
0.1145809143781662,0.06878069788217545,0.14093105494976044,0.0951307937502861,1e-07
0.11490755528211594,0.06910726428031921,0.14240549504756927,0.09660523384809494,1e-07
0.11174213886260986,0.06594185531139374,0.1429130584001541,0.09711278229951859,1e-07
0.11422226577997208,0.06842198967933655,0.1428942233324051,0.09709393978118896,1e-08
0.11523552983999252,0.06943526864051819,0.1425604522228241,0.09676017612218857,1e-08
0.11407539248466492,0.06827515363693237,0.14165540039539337,0.09585511684417725,1e-08
0.11236774176359177,0.06656751036643982,0.14154767990112305,0.09574741125106812,1e-08
0.11376544833183289,0.06796515733003616,0.14084862172603607,0.09504836052656174,1e-09
0.11431173980236053,0.0685114711523056,0.14026866853237152,0.0944683626294136,1e-09
0.1152883917093277,0.06948806345462799,0.14243218302726746,0.09663191437721252,1e-09
0.11310628056526184,0.06730596721172333,0.14057491719722748,0.09477465599775314,1e-09
0.11422058194875717,0.06842033565044403,0.1409631073474884,0.09516281634569168,9.9999994e-11
0.11273928731679916,0.06693905591964722,0.14061503112316132,0.0948147401213646,9.9999994e-11
0.11557900160551071,0.06977878510951996,0.14218783378601074,0.096387580037117,9.9999994e-11
