loss,mse,val_loss,val_mse,lr
0.8198898434638977,0.4485466778278351,0.9043755531311035,0.5612598061561584,1e-04
0.6014843583106995,0.28317493200302124,0.682769238948822,0.3884495198726654,1e-04
0.5073898434638977,0.23570063710212708,0.5546711087226868,0.30502647161483765,1e-04
0.44201797246932983,0.21334470808506012,0.3982992172241211,0.19017432630062103,1e-04
0.3697788715362549,0.1811608523130417,0.351858913898468,0.18226060271263123,1e-04
0.3232756555080414,0.1714661419391632,0.30347639322280884,0.16884303092956543,1e-04
0.2800695598125458,0.16127541661262512,0.32721269130706787,0.22351133823394775,1e-04
0.23352965712547302,0.14356397092342377,0.2914765477180481,0.21438753604888916,1e-04
0.20465759932994843,0.1388242542743683,0.26836857199668884,0.21293698251247406,1e-04
0.17333677411079407,0.12665939331054688,0.19093333184719086,0.15223006904125214,1e-04
0.1599496603012085,0.12747561931610107,0.18296052515506744,0.15605595707893372,1e-04
0.1432308554649353,0.12063778191804886,0.20544235408306122,0.18665994703769684,1e-04
0.12391126900911331,0.10799788683652878,0.17957647144794464,0.16612522304058075,1e-04
0.11508186161518097,0.10340379923582077,0.21823664009571075,0.2080712467432022,1e-04
0.10366465896368027,0.09471248835325241,0.15192903578281403,0.14393538236618042,1e-04
0.10296748578548431,0.09571541100740433,0.16118654608726501,0.15457585453987122,1e-04
0.09597574174404144,0.0898502916097641,0.13959889113903046,0.13391008973121643,1e-04
0.09947438538074493,0.09404516220092773,0.18339291214942932,0.17823931574821472,1e-04
0.09086810052394867,0.0859367698431015,0.1761506348848343,0.17148342728614807,1e-04
0.08864012360572815,0.08421002328395844,0.25459447503089905,0.2503986358642578,1e-04
0.07992623746395111,0.07594788074493408,0.23369230329990387,0.22978970408439636,1e-04
0.06364807486534119,0.05980677530169487,0.15123623609542847,0.14745251834392548,1e-05
0.05866893753409386,0.05493347346782684,0.17268644273281097,0.16900086402893066,1e-05
0.05375828593969345,0.050117574632167816,0.14388734102249146,0.14028964936733246,1e-05
0.05210014432668686,0.04853913560509682,0.17501011490821838,0.1714889109134674,1e-05
0.04884135723114014,0.045323215425014496,0.17788265645503998,0.17436906695365906,1e-06
0.12698712944984436,0.12129830569028854,0.13770247995853424,0.13201366364955902,1e-06
0.11374148726463318,0.10805259644985199,0.13362467288970947,0.12793588638305664,1e-06
0.10793747752904892,0.10224859416484833,0.13034796714782715,0.12465915828943253,1e-06
0.10361813753843307,0.09792932122945786,0.12988679111003876,0.12419797480106354,1e-06
0.10001781582832336,0.09432893246412277,0.12630945444107056,0.12062065303325653,1e-06
0.0980309545993805,0.09234222769737244,0.1251579225063324,0.11946910619735718,1e-06
0.09648774564266205,0.09079892188310623,0.12411592900753021,0.11842712014913559,1e-06
0.09394589066505432,0.08825702220201492,0.12377354502677917,0.11808472871780396,1e-06
0.09083022177219391,0.08514142036437988,0.12410417944192886,0.11841537803411484,1e-06
0.09125936031341553,0.08557060360908508,0.12272530794143677,0.11703649908304214,1e-06
0.08875840902328491,0.08306953310966492,0.12165854871273041,0.11596973985433578,1e-06
0.08865629881620407,0.08296748250722885,0.12170157581567764,0.11601277440786362,1e-06
0.08626016974449158,0.08057136088609695,0.1203942596912384,0.11470544338226318,1e-06
0.08579806983470917,0.08010926097631454,0.12032914906740189,0.11464033275842667,1e-06
0.08519288897514343,0.0795041099190712,0.11904201656579971,0.11335323005914688,1e-06
0.08361396193504333,0.07792512327432632,0.11913956701755524,0.1134507805109024,1e-06
0.0814412385225296,0.07575242966413498,0.11839359253644943,0.1127048060297966,1e-06
0.08134137094020844,0.07565261423587799,0.11887133121490479,0.11318257451057434,1e-06
0.08082257211208344,0.07513374090194702,0.11882049590349197,0.11313167959451675,1e-06
0.08137954771518707,0.07569080591201782,0.11683313548564911,0.11114434897899628,1e-06
0.07857365161180496,0.07288483530282974,0.11701825261116028,0.11132946610450745,1e-06
0.07856369018554688,0.07287489622831345,0.11556005477905273,0.10987124592065811,1e-06
0.0783943235874176,0.07270551472902298,0.11561218649148941,0.10992337763309479,1e-06
0.07643385231494904,0.070745088160038,0.11251083761453629,0.10682205110788345,1e-06
